hSyO,2020,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Cathy Yan, 109,"['Margot Robbie', 'Ewan McGregor', 'Mary Elizabeth Winstead', 'Jurnee Smollett', 'Rosie Perez', 'Chris Messina', 'Ella Jay Basco', 'Ali Wong', 'Matthew Willig', 'Dana Lee', 'Steven Williams', 'Robert Catrini', 'Daniel Bernhardt', 'François Chau', 'Miyuki Matsunaga', 'Anna Mikami', 'Paul Lasa', 'Charlene Amoia', 'Ella Mika', 'Derek Wilson', 'Bojana Novaković', 'Andy Hoff', 'Bruno Oliver', 'Michael Masini', 'Judy Kain', 'David Bianchi', 'Rj Wayne', 'Eddie Alfano', 'Simon Rhee', 'Show All…', 'Sala Baker', 'Zack Whyel', 'Ellay Watson', 'Karen Teliha', 'Nev Smith', 'Greice Santo', 'Zeus Sagittarius', 'Talon Reid', 'Matthew Parry-Jones', 'Brian Nuesi', 'Adinett Nsabimana', 'Brandon Garic Notch', 'Anthony Molinari', 'Ego Mikitas', 'Jenelle McKee', 'Lenora May', 'Jeff Lipary', 'Brandon Irvin', 'Damon Hoffman', 'William Guirola', 'Nico Greetham', 'Luis Richard Gomez', 'Shad Gaspard', 'Julian Garcia', 'Eddie J. Fernandez', 'Mike Ferguson', 'Gerald Downey', 'Jack Dourakos', 'Sadyr Diouf', 'Joey Courteau', 'Dan Cole', 'Lucas Di Medio', 'Jason Catron', 'David Anthony Buglione', 'Tim Rigby', 'Richard King', 'Oakley Lehman', 'Eric Michael Cole', 'Dennis Keiffer', 'Sam Hargrave', 'Efka Kvaraciejus', 'Kofi Yiadom', 'Bryan Sloyer', 'Christian Womack', 'Panuvat Anthony Nanakornpanom', 'Caleb Spillyards', 'George Crayton', 'Terrence Julien', 'K.K. Barrett', 'Christine Engh', 'Pramod Kumar', 'Shahaub Roudbari', 'Shawn Balentine', 'Tim Sitarz', 'Buddy Sosthand', 'Chris Carnel', 'Jesse Bush', 'Charles Carpenter', 'Jeremy Denzlinger', 'Keisha Tucker', 'James Henry Williams Jr.', 'Joe Bucaro III', 'Paloma Rabinov', 'David Ury', 'Sara Montez', 'Izabel Pakzad', 'Kc Strubbe', 'Jacky Shu', 'Daniel Cole', 'Qiang Li']"
2aHi,1994,The Shawshank Redemption,Frank Darabont,142,"['Tim Robbins', 'Morgan Freeman', 'Bob Gunton', 'William Sadler', 'Clancy Brown', 'Gil Bellows', 'Mark Rolston', 'James Whitmore', 'Jeffrey DeMunn', 'Larry Brandenburg', 'Neil Giuntoli', 'Brian Libby', 'David Proval', 'Joseph Ragno', 'Jude Ciccolella', 'Paul McCrane', 'Renee Blaine', 'Scott Mann', 'John Horton', 'Gordon Greene', 'Alfonso Freeman', 'V.J. Foster', 'John E. Summers', 'Frank Medrano', 'Mack Miles', 'Alan R. Kessler', 'Morgan Lund', 'Cornell Wallace', 'Gary Lee Davis', 'Show All�', 'Neil Summers', 'Ned Bellamy', 'Joe Pecoraro', 'Harold E. Cope Jr.', 'Brian Delate', 'Don McManus', 'Donald Zinn', 'Dorothy Silver', 'Robert Haley', 'Dana Snyder', 'John D. Craig', 'Ken Magee', 'Eugene C. DePasquale', 'Bill Bolender', 'Ron Newell', 'John R. Woodward', 'Chuck Brauchler', 'Dion Anderson', 'Claire Slemmer', 'James Kisicki', 'Rohn Thomas', 'Charlie Kearns', 'Rob Reider', 'Brian Brophy', 'Paul Kennedy', 'James Babson', 'Dennis Baker', 'Fred Culbertson', 'Richard Doone', 'Alonzo F. Jones', 'Sergio Kato', 'Gary A. Jones']"
28dA,2008,Iron Man,Jon Favreau,126,"['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges', 'Gwyneth Paltrow', 'Leslie Bibb', 'Bill Smitrovich', 'Paul Bettany', 'Jon Favreau', 'Shaun Toub', 'Faran Tahir', 'Clark Gregg', 'Peter Billingsley', 'Sayed Badreya', 'Tim Guinee', 'Will Lyman', 'Tom Morello', 'Marco Khan', 'Daston Kalili', 'Ido Mor', 'Kevin Foster', 'Garret No�l', 'Eileen Weisinger', 'Ahmed Ahmed', 'Fahim Fazli', 'Gerard Sanders', 'Tim Rigby', 'Russell Richardson', 'Nazanin Boniadi', 'Thomas Craig Plumer', 'Show All�', 'Robert Berkman', 'Stacy Stas', 'Lauren Scyphers', 'Frank Nyi', 'Marvin Jordan', 'Jim Cramer', 'Donna Evans', 'Reid Harper', 'Summer Kylie Remington', 'Ava Rose Williams', 'Vladimir Kubr', 'Callie Croughwell', 'Javan Tahir', 'Sahar Bibiyan', ""Patrick O'Connell"", 'Adam Harrington', 'Meera Simhan', 'Ben Newmark', 'Ricki Lander', 'Jeannine Kaspar', 'Sarah Cahill', 'Justin Rex', 'Zorianna Kit', 'Lana Kinnear', 'Nicole Lindeblad', 'Masha Lund', 'Gabrielle Tuite', 'Tim Griffin', 'Joshua Harto', 'Micah A. Hauptman', 'James Bethea', 'Mike Cochrane', 'Flavia Manes Rossi', 'Samuel L. Jackson']"
1WQU,2011,Thor,Kenneth Branagh,115,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Stellan Skarsg�rd', 'Kat Dennings', 'Clark Gregg', 'Colm Feore', 'Idris Elba', 'Ray Stevenson', 'Tadanobu Asano', 'Josh Dallas', 'Jaimie Alexander', 'Rene Russo', 'Adriana Barraza', 'Maximiliano Hern�ndez', 'Richard Cetrone', 'Darren Kendrick', 'Joshua Cox', 'Justice Jesse Smith', 'Joseph Gatt', 'Luke Massy', 'Matthew Ducey', 'Jason Camp', 'Buddy Sosthand', 'Blake Silver', 'Jamie McShane', 'Dale Godboldo', ""Patrick O'Brien Demsey"", 'Show All�', 'Jim Palmer', 'Seth Coltan', 'J. Michael Straczynski', 'Ryan Schaefer', 'Matt Battaglia', 'Joel McCrary', 'Isaac Kappy', 'Juliet Lopez', 'Rob Mars', 'Carrie Lazar', 'Harley Graham', 'Alexander Wright', 'Hilary Pingle', 'Shawn-Caulin Young', 'Walt Simonson', 'Kinsey McLean', 'Kelly Hawthorne', 'Dakota Goyo', 'Ted Allpress', 'Douglas Tait', 'Jeremy Renner', 'Samuel L. Jackson', 'Vanessa Bednar', 'Michelle Csitos', 'Stephen Oyoung']"
28b0,2011,Captain America: The First Avenger,Joe Johnston,124,"['Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Hayley Atwell', 'Sebastian Stan', 'Dominic Cooper', 'Toby Jones', 'Neal McDonough', 'Derek Luke', 'Bruno Ricci', 'JJ Feild', 'Kenneth Choi', 'Richard Armitage', 'Stanley Tucci', 'Samuel L. Jackson', 'Lex Shrapnel', 'Michael Brandon', 'Martin Sherman', 'Natalie Dormer', 'Oscar Pearce', 'William Hope', 'Nicholas Pinnock', 'Marek Oravec', 'David Bradley', 'Leander Deeny', 'Sam Hoare', 'Simon Kunz', ""Kieran O'Connor"", 'Jenna Coleman', 'Show All�', 'Sophie Colquhoun', 'Doug Cockle', 'Ben Batt', 'Mollie Fitzgerald', 'Damon Driver', 'David McKail', 'Amanda Walker', 'Richard Freeman', 'Katherine Press', 'Sergio Covino', 'Marcello Walton', 'Anatole Taubman', 'Jan Pohl', 'Erich Redman', 'Rosanna Hoult', 'Naomi Slights', 'Kirsty Mather', 'Laura Haddock', 'James Payton', 'Ronan Raftery', 'Nick Hendrix', 'Luke Allen-Gale', 'Jack Gordon', 'Ben Uttley', 'Patrick Monckeberg', 'Amanda Righetti', 'Fabrizio Santino', 'Caroline Royce']"
2cBQ,2013,Iron Man 3,Shane Black,130,"['Robert Downey Jr.', 'Gwyneth Paltrow', 'Don Cheadle', 'Guy Pearce', 'Rebecca Hall', 'Jon Favreau', 'Ben Kingsley', 'Stephanie Szostak', 'James Badge Dale', 'William Sadler', 'Miguel Ferrer', 'Dale Dickey', 'Ty Simpkins', 'Paul Bettany', 'Wang Xueqi', 'Shaun Toub', 'Matthew Sterling Nye', 'Pat Kiernan', 'Josh Elliott', 'Megan Henderson', 'Thomas Roberts', 'Bill Maher', 'Joan Rivers', 'George Kotsiopoulos', ""Bronte D'Esposito"", 'Noah Visconti', 'Ashley Hamilton', 'Brooke Jayne Taylor', 'Kim Dean', 'Show All�', 'Glenn Foster', 'Anthony Reynolds', 'Kendrick Cross', 'Tom Clark', 'Brian Schaeffer', 'John Eddins', 'Spencer Garrett', 'Rockey Dickey Jr.', 'Drew Michael Hershner', 'Sarah Burkhardt', 'Jan Broberg', 'Andrew Lauer', 'Nate Bynum', 'Andrew Lander', 'Tom Virtue', 'Roy McCrerey', 'Serdar Kalsin', 'Demetrois Hodges', 'Bobby Tisdale', 'Yvonne Zima', 'Adam Pally', 'James Rackley', 'Cullen Moss', 'Jake Dewitt', 'Rebecca Mader', 'Kevin Arnold', 'Juan C. Bofill', 'David Anthony Buglione', 'Adam Lytle', ""Paul Andrew O'Connor"", 'Phil Ortiz', 'Gwendalyn Barker', 'Steve Wilder', 'Luciana Faulhaber', 'Kary Musa', 'Mike Massa', 'Mark Kubr', 'Si-Fu Eric Oram', 'Naomi Parshin', 'Aurelia Riley', 'Johanna Yunda', 'Wesley Thompson', 'Jenna Ortega', 'T. C. Anyachonkeya', 'Chad Kurtz', 'Cal Johnson', 'Corey Hawkins', 'Linden Ashby', 'Sarah Farooqui', 'Sala Baker', 'Kial Butler', 'Nick Brandon', 'Dan Brown', 'Fernando Chien', 'Ilram Choi', 'Brycen Counts', 'Kiante Elam', 'Dane Farwell', 'Mark Fichera', 'Colin Follenweider', 'Aja Frary', 'Mark Ginther', 'Adrian Gonzalez', 'Dennis Keiffer', 'Samuel Le', 'Tara Macken', 'William Morts', 'Jade Quon', 'J. C. Robaina', 'Markos Rounthwaite', 'Philip J Silvera', 'Brian Simpson', 'Mark Aaron Wagner', 'Chris Gethard', 'Nick W. Nicholson', 'Bridger Zadina', 'Mark Ruffalo', 'Sharif Razzaq', 'Fan Bingbing', 'Johnny Otto', 'Vince Offer']"
2DqA,2013,Thor: The Dark World,Alan Taylor,112,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Christopher Eccleston', 'Jaimie Alexander', 'Zachary Levi', 'Ray Stevenson', 'Tadanobu Asano', 'Idris Elba', 'Rene Russo', 'Adewale Akinnuoye-Agbaje', 'Kat Dennings', 'Stellan Skarsg�rd', 'Alice Krige', 'Clive Russell', 'Jonathan Howard', 'Ramone Morgan', 'Obada Alassadi', 'Imaan Chentouf', 'Claire Brown', 'Henry Calcutt', 'Ava Caton', 'Abbie McCann', 'Thomas Arnold', 'Sam Swainsbury', 'Connor Donaghey', 'Royce Pierreson', 'Annabel Norbury', 'Show All�', 'Sophie Cosson', ""Chris O'Dowd"", 'Justin Edwards', 'Gruffudd Glyn', 'Richard Brake', 'Steve Scott', 'Brett Tucker', 'Talulah Riley', 'Richard Wharton', 'Tony Curran', 'Chris Evans', 'Benicio del Toro', 'Ophelia Lovibond', 'Elsa Pataky', 'Joe Cash']"
3r58,2014,Captain America: The Winter Soldier,Anthony Russo,136,"['Chris Evans', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Cobie Smulders', 'Frank Grillo', 'Emily VanCamp', 'Hayley Atwell', 'Robert Redford', 'Samuel L. Jackson', 'Toby Jones', 'Jenny Agutter', 'Maximiliano Hernández', 'Georges St-Pierre', 'Callan Mulvey', 'Alan Dale', 'Chin Han', 'Bernard White', 'Garry Shandling', 'Danny Pudi', 'D.C. Pierson', 'Gary Sinise', 'Ed Brubaker', 'Joe Russo', 'Christopher Markus', 'Stephen McFeely', 'Salvator Xuereb', 'Brian Duffy', 'Show All…', 'Zack Duhame', ""Adetokumboh M'Cormack"", 'Christopher George Sarris', 'Aaron Himelstein', 'Allan Chanes', 'Pat Healy', 'Bernie Zilinskas', 'Branka Katić', 'Angela Russo-Otstot', 'Jon Sklaroff', 'Chad Todhunter', 'Abigail Marlowe', 'Jeremy Maxwell', 'Emerson Brooks', 'Evan Parke', 'Ricardo Chacon', 'Griffin M. Allen', 'Ann Russo', 'Joe Rosalina', 'Michael Debeljak', 'Eddie J. Fernandez', 'Jody Hart', 'Steven Culp', 'Derek Hughes', 'Wendy Hoopes', 'Ethan Rains', 'Dominic Rains', 'Charles Wittman', 'Andy Martinez, Jr.', 'Michael De Geus', ""Terence O'Rourke"", 'Dean Barlage', 'Anne Grimenstein', 'Dante Rosalina', 'Robert Clotworthy', 'June Christopher', 'Henry Goodman', 'Thomas Kretschmann', 'Elizabeth Olsen', 'Nestor Serrano', 'Aaron Taylor-Johnson', 'Joel Thingvall']"
3VH2,2014,Guardians of the Galaxy,James Gunn,121,"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Lee Pace', 'Michael Rooker', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly', 'Glenn Close', 'Benicio del Toro', 'Laura Haddock', 'Sean Gunn', 'Peter Serafinowicz', 'Christopher Fairbank', 'Krystian Godlewski', 'Wyatt Oleff', 'Gregg Henry', 'Janis Ahern', 'Solomon Mousley', 'Lindsay Morton', 'Robert Firth', 'Melia Kreiling', 'Tom Proctor', 'Nick Holmes', 'Max Wrottesley', 'Nicole Alexandra Shipley', 'Show All…', 'Sharif Atkins', 'Brendan Fehr', 'Tomas Arana', 'Mikaela Hoover', 'Emmett Scanlan', 'Dominic Grant', 'Spencer Wilding', 'Alison Lintott', 'Alexis Rodney', 'Nathan Fillion', 'Keeley Forsyth', 'Frank Gilhooley', 'Alexis Denisof', 'Enzo Cilenti', 'Richard Katz', 'Enoch Frost', 'Ronan Summers', 'Ophelia Lovibond', 'Laura Ortiz', 'Marama Corlett', 'Rosie Jones', 'Abidemi Sobande', 'Alex Rose', 'Ekaterina Zalitko', 'Emily Redding', 'Stephen Blackehart', 'Jennifer Moylan-Taylor', 'Bruce Mackinnon', 'Ralph Ineson', 'Rob Zombie', 'Naomi Ryan', 'John Brotherton', 'Graham Shiels', 'James Gunn', 'Douglas Robson', 'Rachel Cullen', 'Isabella Poynton', 'Imogen Poynton', 'David Yarovesky', 'Miriam Lucia', 'Josh Brolin', 'Lloyd Kaufman', 'Tyler Bates', 'Seth Green', 'Jozef Aoki']"
3qi6,2015,Avengers: Age of Ultron,Joss Whedon,141,"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'James Spader', 'Samuel L. Jackson', 'Don Cheadle', 'Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Paul Bettany', 'Cobie Smulders', 'Anthony Mackie', 'Hayley Atwell', 'Idris Elba', 'Linda Cardellini', 'Stellan Skarsgård', 'Claudia Kim', 'Thomas Kretschmann', 'Andy Serkis', 'Julie Delpy', 'Henry Goodman', 'Chris Luca', 'Brian Schaeffer', 'Dominique Provost-Chalkley', 'Isaac Andrews', 'Gareth Kieran Jones', 'Show All…', 'Chan Woo Lim', 'Minhee Yeo', 'Bentley Kalu', 'Julian Bleach', 'Christopher Beasley', 'Vuyo Dabula', 'Nondumiso Tembe', 'Kabelo Thai', 'Lele Ledwaba', 'Mandla Gaduka', 'Harriet Manamela', 'Beulah Hashe', 'Musca Kumalo', 'Mathapelo September', 'Antony Acheampong', 'Chioma Anyanwu', 'Ben Sakamoto', 'Imogen Poynton', 'Isabella Poynton', 'Ingvild Deila', 'Sunny Yeo', 'Namju Go', 'Mina Kweon', 'Earl T. Kim', 'Arthur Lee', 'Verity Hewlett', 'Michael Matovski', 'Alma Noce', 'Riccardo Richetta', 'Constanza Ruff', 'Monty Mclaren-Clark', 'Julia Krynke', 'Tony Christian', 'Ian Kay', 'Barry Aird', 'Aaron Himelstein', 'Kerry Condon', 'Jaiden Stafford', 'Josh Brolin', 'Robert J. Fraser', 'Daniel Westwood', 'Lou Ferrigno', 'Zakk Pierce']"
3vmW,2015,Ant-Man,Peyton Reed,117,"['Paul Rudd', 'Michael Douglas', 'Evangeline Lilly', 'Bobby Cannavale', 'Corey Stoll', 'Anthony Mackie', 'Judy Greer', 'Abby Ryder Fortson', 'Michael Peña', 'David Dastmalchian', 'T.I.', 'Wood Harris', 'Hayley Atwell', 'John Slattery', 'Martin Donovan', 'Garrett Morris', 'Gregg Turkington', 'Rod Hallett', 'Joe Chrest', 'Joe Bucaro III', 'Jean Louisa Kelly', 'Dax Griffin', 'Hayley Lovitt', 'Anna Akana', 'Tom Kenny', 'Norma Alvarez', 'Darcie Isabella Cottrell', 'Teddy Williams', 'Show All…', 'Carol Anne Watts', 'Chuck David Willis', 'Diana Chiritescu', 'Neko Parham', 'Onira Tares', 'Zamani Wilder', 'Kylen Davis', 'Jim R. Coleman', 'Desmond Phillips', 'Aaron Saxton', 'Michael A. Cook', 'Ricki Lander', 'Rus Blackwell', 'Johnny Pemberton', 'Nicholas Barrera', 'Carlos Aviles', 'Lyndsi LaRose', 'Robert Crayton', 'Ajani Perkins', 'Jessejames Locorriere', 'Kevin Lacz', 'Michael Trisler', 'Daniel Stevens', 'Clay Donahue Fontenot', 'Michael Jamorski', 'Casey Pieretti', 'Antal Kalik', 'Adam Hart', 'Reuben Langdon', 'Todd Schneider', 'Zack Duhame', 'Alex Chansky', 'Kevin Buttimer', 'Danny Vasquez', 'Rick Avery', 'Erik Betts', 'Natalie Stephany Aguilar', 'Raul Colon', 'Patrick Constantine Bertagnolli Jr.', 'Chris Evans', 'Hayley Gagner', 'Tim Halpin', 'Christina July Kim', 'Jordi Mollà', 'Vanessa Ross', 'Sebastian Stan', 'Buzz Buzz Devers', 'John Lobato', 'Ed Moy', 'Sam Medina']"
89Ja,2016,Captain America: Civil War,Anthony Russo,147,"['Chris Evans', 'Robert Downey Jr.', 'Scarlett Johansson', 'Sebastian Stan', 'Anthony Mackie', 'Don Cheadle', 'Jeremy Renner', 'Chadwick Boseman', 'Paul Bettany', 'Elizabeth Olsen', 'Paul Rudd', 'Emily VanCamp', 'Tom Holland', 'Daniel Brühl', 'Frank Grillo', 'William Hurt', 'Martin Freeman', 'Marisa Tomei', 'John Kani', 'John Slattery', 'Hope Davis', 'Alfre Woodard', 'Michael A. Cook', 'Laughton Parchment', 'Jackson Spidell', 'Yi Long', 'Heidi Moneymaker', 'Aaron Toney', 'Cale Schultz', 'Show All…', 'Ann Russo', 'Gene Farber', 'Florence Kasumba', 'Cornell John', 'Sven Hönig', 'Joshua Peck', 'Brent McGee', 'Be Satrazemis', 'Blair Jasin', 'Oliver Bigalke', 'Rafael Banasik', 'David de Vries', 'Katie Amess', 'Austin Sanders', 'Brett Gentile', 'John Curran', 'Matthew Anderson', 'Andrew Botchwey', 'Chase Bradfield', 'Ernest Charles', 'Hendricks Coates', 'Ethan Condon', 'Shen Dynes', 'Nathaniel Ellis', 'Jariah Ferguson', 'Evan Ffrench', 'Justin Freeman', ""Ralphael Grand'Pierre"", 'Julian Grimes', 'Aaron Hayes', 'Austin Hooper', 'Amiri Jones', 'Myles Joseph', 'Stephen Lewis', 'Jacob Ludwick', ""D'Mahrei McRae"", 'Ashwin Mudaliar', 'Eli Ollinger', 'Parker Pape', 'Daniel Parada', 'Jonah Ruffin', 'Darryl Sampson', 'Cameron Sardone', 'Stanley Sellers', 'Miles Selles', 'Jacob Sung', 'Caden Wilkinson', 'Kim Scar', 'Jessica Walther-Gabory', 'Beniamino Brogi', 'Silvina Buchbauer', 'Henry Amadi', 'Ugochukwu Ani', 'Michael Anthony Rogers', 'Damion Poitier', 'Umar Khan', 'David E. Brown', 'Guy Fernandez', 'Jim Rash', 'Sophia Russo', 'Amelia Morck', 'Kerry Condon', 'Julianna Guill', 'Surely Alvelo', 'Brian Schaeffer', 'Kevin LaRosa Jr.', 'Al Cerullo', 'Frédéric North', 'Joe Russo', 'Ray Sahetapy', 'Chris Jai Alex', 'Scott Hunter', 'Kimberly Hester Huffstetler']"
8MH8,2016,Doctor Strange,Scott Derrickson,115,"['Benedict Cumberbatch', 'Chiwetel Ejiofor', 'Rachel McAdams', 'Benedict Wong', 'Mads Mikkelsen', 'Tilda Swinton', 'Michael Stuhlbarg', 'Benjamin Bratt', 'Scott Adkins', 'Zara Phythian', 'Alaa Safi', 'Katrina Durden', 'Topo Wresniwiro', 'Umit Ulgen', 'Linda Louise Duan', 'Mark Anthony Brighton', 'Meera Syal', 'Amy Landecker', 'Adam Pelta-Pauls', 'Sarah Malin', 'Eben Young', 'Kobna Holdbrook-Smith', 'Elizabeth Healey', 'Guillaume Faure', 'Daniel Dow', 'Ezra Khan', 'Kimberly Van Luin', 'Pat Kiernan', 'Show All…', 'Raj Awasti', 'Jill Buchanan', 'Daniel Eghan', 'Juani Feliz', 'Mo Idriss', 'Tamika Katon-Donegal', 'Pezhmaan Alinia', 'Kei Miura', 'Cameron Moon', 'Emeson Nwolie', 'Clem So', 'Chris Hemsworth', 'Samantha Russell', 'Tina Simmons']"
8MxC,2017,Guardians of the Galaxy Vol. 2,James Gunn,137,"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Vin Diesel', 'Bradley Cooper', 'Kurt Russell', 'Michael Rooker', 'Karen Gillan', 'Pom Klementieff', 'Sylvester Stallone', 'Elizabeth Debicki', 'Chris Sullivan', 'Sean Gunn', 'Tommy Flanagan', 'Laura Haddock', 'Aaron Schwartz', 'Hannah Gottesman', 'Hilty Bowen', 'Ben Browder', 'Alexander Klein', 'Luke Cook', 'Evan Jones', 'Joe Fria', 'Terence Rosemore', 'Jimmy Urine', 'Stephen Blackehart', 'Steve Agee', 'Blondy Baruti', 'Richard Christy', 'Show All…', 'Rob Zombie', 'Sierra Love', 'Kendra Carelli', 'Milynn Sarley', 'Seth Green', 'Molly C. Quinn', 'Michael Rosenbaum', 'Rhoda Griffis', 'David Hasselhoff', 'Mac Wells', 'Jim Gunn Sr.', 'Leota Gunn', 'Elizabeth Faith Ludlow', 'Wyatt Oleff', 'Gregg Henry', 'Damita Jane Howard', 'Ving Rhames', 'Michelle Yeoh', 'Mike Escamilla', 'Miley Cyrus', 'Jeff Goldblum', 'Donny Carrington', 'Brian Clackley', 'Nea Dune', 'Fred Galle', ""Alphonso A'Qen-Aten Jackson"", 'Kelly Richardson', 'Guillermo Rodriguez', 'Josh Tipis', 'Jason Williams', 'Cheyanna Lavon Zubas']"
aboM,2017,Spider-Man: Homecoming,Jon Watts,133,"['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Marisa Tomei', 'Jon Favreau', 'Gwyneth Paltrow', 'Zendaya', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier', 'Tony Revolori', 'Bokeem Woodbine', 'Tyne Daly', 'Abraham Attah', 'Hannibal Buress', 'Kenneth Choi', 'Selenis Leyva', 'Angourie Rice', 'Martin Starr', 'Garcelle Beauvais', 'Michael Chernus', 'Michael Mando', 'Logan Marshall-Green', 'Jennifer Connelly', 'Gary Weeks', 'Christopher Berry', 'Jorge Lendeborg Jr.', 'Tunde Adebimpe', 'Tiffany Espensen', 'Show All…', 'Isabella Amara', 'Michael Barbieri', 'Josie Totah', 'Hemky Madera', 'Zach Cherry', 'Kirk R. Thatcher', 'Yu Lew', 'Sondra James', 'Bob Adrian', 'Gary Richardson', 'Joe Hang', 'Wayne Pére', 'Chris Evans', 'Alexa Laraki', 'Liza Fagin', 'Kerry Condon', 'John Penick', 'Ethan Dizon', 'Amy Hill', 'Miles Mussenden', 'Martha Kelly', 'Kevin LaRosa Jr.', 'Ren Colley', 'Jennifer Kim', 'Ari Groover', 'Louis Gonzalez', 'Stewart Steinberg', 'Andy Powers', 'Omar Capra', 'Nitin Nohria', 'Vince Foster', 'Brian Schaeffer', 'Chris Adams', 'Maiya Boyd', 'Rebeca Donovan', 'Elli', 'Nickolas Wolf', 'Jaine Ye', 'Gina Cordan', 'Friday Chamberlain', 'Dante Brattelli', 'Melissa Kay Glaze', 'Donald K. Overstreet', 'Hallie Ricardo', 'Doug Scroggins III', 'Marmee Regine Cosico', 'Harrison Osterfield', 'Nicholas Azarian', 'Chris Silcox']"
8MHi,2017,Thor: Ragnarok,Taika Waititi,131,"['Chris Hemsworth', 'Tom Hiddleston', 'Cate Blanchett', 'Tessa Thompson', 'Jeff Goldblum', 'Idris Elba', 'Karl Urban', 'Mark Ruffalo', 'Anthony Hopkins', 'Benedict Cumberbatch', 'Taika Waititi', 'Rachel House', 'Clancy Brown', 'Tadanobu Asano', 'Ray Stevenson', 'Zachary Levi', 'Georgia Blizzard', 'Amali Golden', 'Luke Hemsworth', 'Sam Neill', 'Matt Damon', 'Charlotte Nicdao', 'Ashley Ricardo', 'Shalom Brune-Franklin', 'Taylor Hemsworth', 'Cohen Holloway', ""Alia Seror-O'Neill"", 'Sophia Laryea', 'Show All…', 'Steven Oliver', 'Hamish Parkinson', 'Jasper Bagg', 'Sky Castanho', 'Shari Sebbens', 'Richard Green', 'Sol Castanho', 'Jet Tranter', 'Samantha Hopper', 'Eloise Winestock', 'Rob Mayes', 'Tahlia Jade', 'Winnie Mzembe', 'Sean Edward Frazer', 'Connor Zegenhagen', 'Tracie Filmer', 'Tracey Lee Maxwell', 'Beatrice Ward', 'Donnie Baxter', 'Greta Carew-Johns', 'Mollie McGregor', 'Sophia McGregor', 'Scarlett Johansson', 'Katie Anderson', 'Ash Ricardo', 'Sam Hargrave', 'Garreth Hadfield']"
8MHs,2018,Black Panther,Ryan Coogler,134,"['Chadwick Boseman', 'Michael B. Jordan', ""Lupita Nyong'o"", 'Danai Gurira', 'Martin Freeman', 'Daniel Kaluuya', 'Letitia Wright', 'Winston Duke', 'Sterling K. Brown', 'Angela Bassett', 'Forest Whitaker', 'Andy Serkis', 'Florence Kasumba', 'John Kani', 'David S. Lee', 'Nabiyah Be', 'Isaach De Bankolé', 'Connie Chiume', 'Dorothy  Steel', 'Danny Sapani', 'Sydelle Noel', 'Marija Abney', 'Zola Williams', 'Janeshia Adams-Ginyard', 'Maria Hippolyte', 'Marie Mouroum', 'Jénel Stevens', 'Sope Aluko', 'Show All…', 'Atandwa Kani', 'Ashton Tyler', 'Denzel Whitaker', 'Shaunette Renée Wilson', 'Christine Hollingsworth', 'Lucy Hockings', 'Bambadjan Bamba', 'Roland Kilumbu', 'Francesca Faridany', 'Mark Ashworth', 'Seth Carr', 'Jeremy Sample', 'Alexis Rhee', 'Alex Hibbert', 'Trevor Noah', 'Danny Chung', 'Shad Gaspard', 'William Cowboy Reed', 'Michael David Yuhl', 'Liz Elkins Newcomer', 'Raven Wynn', 'Amechi Okocha', 'Tony Sears', 'Timothy Carr', 'Apollo GT', 'James Siderits', 'T. Love', 'Lidya Jewett', 'Alona Leoine', 'Kinley Fleurejuste', 'Ofu Obekpa', 'Michael R. Ciminna', 'John Y Lee', 'Byron Coolie', 'Joseph Akharoh Jr.', 'Stanley Aughtry', 'Raenen Golez', 'Leo De Rivera', 'Tevin Beech', 'Tari Omoro', 'Andrea Antonio Canal', 'David Dunston', 'Josue Louis-Charles', 'Isaac Phillips', 'Sebastian Stan', 'Jamel Chambers', 'Michael Christopher Rodney', 'Sheril Rodgers']"
